Frame,Tracker,Is_inside
204,MEDIANFLOW,True
204,MOSSE,True
205,Fused,True
205,CSRT,True
205,KCF,True
205,MIL,True
205,BOOSTING,True
205,MEDIANFLOW,True
205,MOSSE,True
206,Fused,True
206,CSRT,True
206,KCF,True
206,MIL,True
206,BOOSTING,True
206,MEDIANFLOW,True
206,MOSSE,True
207,Fused,True
207,CSRT,True
207,KCF,True
207,MIL,True
207,BOOSTING,True
207,MEDIANFLOW,True
207,MOSSE,True
208,Fused,True
208,CSRT,True
208,KCF,True
208,MIL,True
208,BOOSTING,True
208,MEDIANFLOW,True
208,MOSSE,True
209,Fused,True
209,CSRT,True
209,KCF,True
209,MIL,True
209,BOOSTING,True
209,MEDIANFLOW,True
209,MOSSE,True
210,Fused,True
210,CSRT,True
210,KCF,True
210,MIL,True
210,BOOSTING,True
210,MEDIANFLOW,True
210,MOSSE,True
211,Fused,True
211,CSRT,True
211,KCF,True
211,MIL,True
211,BOOSTING,True
211,MEDIANFLOW,True
211,MOSSE,True
212,Fused,True
212,CSRT,True
212,KCF,True
212,MIL,True
212,BOOSTING,True
212,MEDIANFLOW,True
212,MOSSE,True
213,Fused,True
213,CSRT,True
213,KCF,True
213,MIL,True
213,BOOSTING,True
213,MEDIANFLOW,True
213,MOSSE,True
214,Fused,True
214,CSRT,True
214,KCF,True
214,MIL,True
214,BOOSTING,True
214,MEDIANFLOW,True
214,MOSSE,True
215,Fused,True
215,CSRT,True
215,KCF,True
215,MIL,True
215,BOOSTING,True
215,MEDIANFLOW,True
215,MOSSE,True
216,Fused,True
216,CSRT,True
216,KCF,True
216,MIL,True
216,BOOSTING,True
216,MEDIANFLOW,True
216,MOSSE,True
217,Fused,True
217,CSRT,True
217,KCF,True
217,MIL,True
217,BOOSTING,True
217,MEDIANFLOW,True
217,MOSSE,True
218,Fused,True
218,CSRT,True
218,KCF,True
218,MIL,True
218,BOOSTING,True
218,MEDIANFLOW,True
218,MOSSE,True
219,Fused,True
219,CSRT,True
219,KCF,True
219,MIL,True
219,BOOSTING,True
219,MEDIANFLOW,True
219,MOSSE,True
220,Fused,True
220,CSRT,True
220,KCF,True
220,MIL,True
220,BOOSTING,True
220,MEDIANFLOW,True
220,MOSSE,True
221,Fused,True
221,CSRT,True
221,KCF,True
221,MIL,True
221,BOOSTING,True
221,MEDIANFLOW,True
221,MOSSE,True
222,Fused,True
222,CSRT,True
222,KCF,True
222,MIL,True
222,BOOSTING,True
222,MEDIANFLOW,True
222,MOSSE,True
223,Fused,True
223,CSRT,True
223,KCF,True
223,MIL,True
223,BOOSTING,True
223,MEDIANFLOW,True
223,MOSSE,True
224,Fused,True
224,CSRT,True
224,KCF,True
224,MIL,True
224,BOOSTING,True
224,MEDIANFLOW,True
224,MOSSE,True
225,Fused,True
225,CSRT,True
225,KCF,True
225,MIL,True
225,BOOSTING,True
225,MEDIANFLOW,True
225,MOSSE,True
226,Fused,True
226,CSRT,True
226,KCF,True
226,MIL,True
226,BOOSTING,True
226,MEDIANFLOW,True
226,MOSSE,True
227,Fused,True
227,CSRT,True
227,KCF,True
227,MIL,True
227,BOOSTING,True
227,MEDIANFLOW,True
227,MOSSE,True
228,Fused,True
228,CSRT,True
228,KCF,True
228,MIL,True
228,BOOSTING,True
228,MEDIANFLOW,True
228,MOSSE,True
229,Fused,True
229,CSRT,True
229,KCF,True
229,MIL,True
229,BOOSTING,True
229,MEDIANFLOW,True
229,MOSSE,True
230,Fused,True
230,CSRT,True
230,KCF,True
230,MIL,True
230,BOOSTING,True
230,MEDIANFLOW,True
230,MOSSE,True
231,Fused,True
231,CSRT,True
231,KCF,True
231,MIL,True
231,BOOSTING,True
231,MEDIANFLOW,True
231,MOSSE,True
232,Fused,True
232,CSRT,True
232,KCF,True
232,MIL,True
232,BOOSTING,True
232,MEDIANFLOW,True
232,MOSSE,True
233,Fused,True
233,CSRT,True
233,KCF,True
233,MIL,True
233,BOOSTING,True
233,MEDIANFLOW,True
233,MOSSE,True
234,Fused,True
234,CSRT,True
234,KCF,True
234,MIL,True
234,BOOSTING,True
234,MEDIANFLOW,True
234,MOSSE,True
235,Fused,True
235,CSRT,True
235,KCF,True
235,MIL,True
235,BOOSTING,True
235,MEDIANFLOW,True
235,MOSSE,True
236,Fused,True
236,CSRT,True
236,KCF,True
236,MIL,True
236,BOOSTING,True
236,MEDIANFLOW,True
236,MOSSE,True
237,Fused,True
237,CSRT,True
237,KCF,True
237,MIL,True
237,BOOSTING,True
237,MEDIANFLOW,True
237,MOSSE,True
