Frame,Tracker,Rmse
28,MEDIANFLOW,19.483815017060895
28,MOSSE,26.12371098948365
29,Fuse,21.575449010391416
29,CSRT,19.04993438308909
29,KCF,29.66816475618268
29,MIL,22.06278918601786
29,BOOSTING,23.065847769664426
29,MEDIANFLOW,19.354351166879997
29,MOSSE,25.76884423743784
30,Fuse,21.443850159834156
30,CSRT,18.913214359789688
30,KCF,29.43774184887982
30,MIL,21.9184706318372
30,BOOSTING,22.886818293788746
30,MEDIANFLOW,19.348070345307217
30,MOSSE,25.49762797316771
31,Fuse,21.222040429704208
31,CSRT,18.69909757180811
31,KCF,29.093061887673493
31,MIL,21.70325436426528
31,BOOSTING,22.66053838724932
31,MEDIANFLOW,19.164854986841583
31,MOSSE,25.186181727288478
32,Fuse,21.05548226313834
32,CSRT,18.53579665338821
32,KCF,28.788676224999975
32,MIL,21.55612828563299
32,BOOSTING,22.47153081055443
32,MEDIANFLOW,19.067249408344143
32,MOSSE,24.941142837901513
33,Fuse,20.859473796307125
33,CSRT,18.332709436799504
33,KCF,28.393764849926846
33,MIL,21.38924963620744
33,BOOSTING,22.261150543703078
33,MEDIANFLOW,18.862865432051734
33,MOSSE,24.765369559361815
34,Fuse,20.827180043669582
34,CSRT,18.298321546758636
34,KCF,28.076935119672264
34,MIL,21.3915871313935
34,BOOSTING,22.231252133619723
34,MEDIANFLOW,18.844392033470093
34,MOSSE,24.813590746086824
35,Fuse,20.885933597094056
35,CSRT,18.384776310850235
35,KCF,27.83682612815062
35,MIL,21.432711240324007
35,BOOSTING,22.31280150745556
35,MEDIANFLOW,18.96425208498498
35,MOSSE,24.914855006601986
36,Fuse,20.730575408240764
36,CSRT,18.263092304988785
36,KCF,27.502334053283157
36,MIL,21.266646897672192
36,BOOSTING,22.131669860424243
36,MEDIANFLOW,18.79012947047575
36,MOSSE,24.774114651320172
37,Fuse,20.67161796942088
37,CSRT,18.256938118799773
37,KCF,27.258991756463544
37,MIL,21.175333216790364
37,BOOSTING,22.051972104195364
37,MEDIANFLOW,18.733214708995714
37,MOSSE,24.69444855577229
38,Fuse,20.471368373338482
38,CSRT,18.110062368041667
38,KCF,26.95913336505593
38,MIL,20.973732045047107
38,BOOSTING,21.814485895198054
38,MEDIANFLOW,18.50631975752451
38,MOSSE,24.460853078609777
39,Fuse,20.325476624177846
39,CSRT,18.022902097054182
39,KCF,26.69690993354849
39,MIL,20.83026644092677
39,BOOSTING,21.656985016386745
39,MEDIANFLOW,18.32604021604231
39,MOSSE,24.279106243846787
40,Fuse,20.18391052057155
40,CSRT,17.95794545258585
40,KCF,26.471337467477408
40,MIL,20.651581171378833
40,BOOSTING,21.47545394051589
40,MEDIANFLOW,18.168404142656808
40,MOSSE,24.054815450164305
41,Fuse,20.105081091959956
41,CSRT,17.940377444667735
41,KCF,26.347042844817835
41,MIL,20.53916120140116
41,BOOSTING,21.39704029377272
41,MEDIANFLOW,18.15537515610249
41,MOSSE,23.825256706756743
42,Fuse,19.926609532026777
42,CSRT,17.857315613782283
42,KCF,26.10488682754763
42,MIL,20.344703899152382
42,BOOSTING,21.184131841084852
42,MEDIANFLOW,17.933209417167916
42,MOSSE,23.641705364844974
43,Fuse,19.738057378853398
43,CSRT,17.76231966833161
43,KCF,25.872062854817674
43,MIL,20.140416173365526
43,BOOSTING,20.996211779530828
43,MEDIANFLOW,17.7302315583049
43,MOSSE,23.407458018953935
44,Fuse,19.599886620987263
44,CSRT,17.730701559097366
44,KCF,25.67489045740994
44,MIL,19.973315531812272
44,BOOSTING,20.828399415754976
44,MEDIANFLOW,17.558396774685818
44,MOSSE,23.23263987487336
45,Fuse,19.500278704808743
45,CSRT,17.714523640958763
45,KCF,25.55981901004166
45,MIL,19.86147680484926
45,BOOSTING,20.74377853299844
45,MEDIANFLOW,17.56266974070436
45,MOSSE,22.998109563141508
46,Fuse,19.478302167261624
46,CSRT,17.769205971316328
46,KCF,25.518453898339963
46,MIL,19.832275435163012
46,BOOSTING,20.65625452650673
46,MEDIANFLOW,17.696877893557588
46,MOSSE,22.800709208827953
47,Fuse,19.29270155611529
47,CSRT,17.593204180402537
47,KCF,25.2813336937222
47,MIL,19.63521496359708
47,BOOSTING,20.47101609593427
47,MEDIANFLOW,17.57128339080558
47,MOSSE,22.580873174732044
48,Fuse,19.233262004843038
48,CSRT,17.622457842428314
48,KCF,25.15097271620779
48,MIL,19.569864379620384
48,BOOSTING,20.42007815452073
48,MEDIANFLOW,17.59295868016381
48,MOSSE,22.41491850149296
49,Fuse,19.094501826442084
49,CSRT,17.487709970147606
49,KCF,24.966377390402478
49,MIL,19.41700285831982
49,BOOSTING,20.30270917882636
49,MEDIANFLOW,17.556710831989438
49,MOSSE,22.191439791054567
50,Fuse,18.950399654329814
50,CSRT,17.3809677295508
50,KCF,24.78772624806518
50,MIL,19.263396153652373
50,BOOSTING,20.165005603281944
50,MEDIANFLOW,17.46424919657298
50,MOSSE,21.990639719983538
51,Fuse,18.82714897326567
51,CSRT,17.316066350246924
51,KCF,24.612379624271007
51,MIL,19.122077453923414
51,BOOSTING,20.03986411745733
51,MEDIANFLOW,17.382723920867264
51,MOSSE,21.80155252058193
52,Fuse,18.731468829974382
52,CSRT,17.313970801224666
52,KCF,24.423928879007004
52,MIL,19.03075960966232
52,BOOSTING,19.92438536255188
52,MEDIANFLOW,17.222724007026944
52,MOSSE,21.720783890785082
53,Fuse,18.729062383840194
53,CSRT,17.410618301187053
53,KCF,24.289153195674874
53,MIL,19.054016782703734
53,BOOSTING,19.897887473948735
53,MEDIANFLOW,17.126765221620857
53,MOSSE,21.74217611515053
54,Fuse,18.741786079628202
54,CSRT,17.538529014715003
54,KCF,24.167220474323177
54,MIL,19.121620319323455
54,BOOSTING,19.8855818028129
54,MEDIANFLOW,17.046244984896422
54,MOSSE,21.770705922492187
55,Fuse,18.652364844322403
55,CSRT,17.505101297295354
55,KCF,23.9925583701042
55,MIL,19.067549097129096
55,BOOSTING,19.772816838131227
55,MEDIANFLOW,16.89304590652615
55,MOSSE,21.671244937540095
56,Fuse,18.618986725025255
56,CSRT,17.551927969274388
56,KCF,23.862544973903745
56,MIL,19.08889637753531
56,BOOSTING,19.71018082286856
56,MEDIANFLOW,16.788601575388668
56,MOSSE,21.64708967108674
57,Fuse,18.58670269954785
57,CSRT,17.613180801065845
57,KCF,23.737791780633042
57,MIL,19.0851088367435
57,BOOSTING,19.611748765859012
57,MEDIANFLOW,16.697904060090895
57,MOSSE,21.62374174134883
58,Fuse,18.571894201650196
58,CSRT,17.710956103544916
58,KCF,23.648198412048078
58,MIL,19.124037585178556
58,BOOSTING,19.52529866956184
58,MEDIANFLOW,16.630352595509827
58,MOSSE,21.629389923772152
59,Fuse,18.559364213248255
59,CSRT,17.807769839782484
59,KCF,23.5457002444183
59,MIL,19.125462957359577
59,BOOSTING,19.439650202614242
59,MEDIANFLOW,16.575004350852197
59,MOSSE,21.626758117356996
60,Fuse,18.619573695177984
60,CSRT,17.97630498694341
60,KCF,23.48909757564204
60,MIL,19.21619876775756
60,BOOSTING,19.422819096087576
60,MEDIANFLOW,16.571742259323067
60,MOSSE,21.741778170903753
61,Fuse,18.812315801263054
61,CSRT,18.270812260136694
61,KCF,23.522809794859995
61,MIL,19.41482639301644
61,BOOSTING,19.531612093417735
61,MEDIANFLOW,16.748687068499386
61,MOSSE,21.99230070553285
62,Fuse,18.897803685269466
62,CSRT,18.442101591497405
62,KCF,23.46730248056401
62,MIL,19.517188191966458
62,BOOSTING,19.543195949908192
62,MEDIANFLOW,16.797185911498822
62,MOSSE,22.21003634138662
63,Fuse,19.149494118644494
63,CSRT,18.824435582508176
63,KCF,23.49966755083995
63,MIL,19.73852514753825
63,BOOSTING,19.695732405777655
63,MEDIANFLOW,16.99054358837796
63,MOSSE,22.683281288208722
64,Fuse,19.408959073265425
64,CSRT,19.228584491284362
64,KCF,23.54439342048254
64,MIL,19.936823294520195
64,BOOSTING,19.894722918402255
64,MEDIANFLOW,17.179138715824603
64,MOSSE,23.139044591671986
65,Fuse,19.60519411695881
65,CSRT,19.572321210724024
65,KCF,23.574511145675444
65,MIL,20.060892152130073
65,BOOSTING,20.09522783693138
65,MEDIANFLOW,17.274158495398204
65,MOSSE,23.566475932535774
66,Fuse,19.789941663501086
66,CSRT,19.882115266306215
66,KCF,23.601163644471736
66,MIL,20.21562865188824
66,BOOSTING,20.36128899535191
66,MEDIANFLOW,17.336157961940586
66,MOSSE,23.90278819682109
67,Fuse,19.977928998242625
67,CSRT,20.192456366614913
67,KCF,23.5986664628222
67,MIL,20.280024944873855
67,BOOSTING,20.680340195176562
67,MEDIANFLOW,17.344067189291753
67,MOSSE,24.338301936997794
68,Fuse,20.361230565585362
68,CSRT,20.697265799960217
68,KCF,23.698896201287948
68,MIL,20.516165418475765
68,BOOSTING,21.28549890813264
68,MEDIANFLOW,17.54292160276206
68,MOSSE,24.98463295823997
69,Fuse,20.835066594565998
69,CSRT,21.290843102141352
69,KCF,23.857613340099935
69,MIL,20.805562443044614
69,BOOSTING,21.935945712134554
69,MEDIANFLOW,17.813097754542955
69,MOSSE,25.73185907447364
70,Fuse,21.096692217862287
70,CSRT,21.65900911990985
70,KCF,23.895311579742117
70,MIL,20.963079550136523
70,BOOSTING,22.396239624003282
70,MEDIANFLOW,17.914257866867803
70,MOSSE,26.268923427277507
71,Fuse,21.284449200714068
71,CSRT,21.936777845030527
71,KCF,23.84702403981586
71,MIL,21.045585443666486
71,BOOSTING,22.78919090758209
71,MEDIANFLOW,17.891600683002068
71,MOSSE,26.792411861072406
72,Fuse,21.303417952017845
72,CSRT,22.074903620695917
72,KCF,23.70162701773174
72,MIL,21.061878827066387
72,BOOSTING,22.988085061494804
72,MEDIANFLOW,17.78850103945718
72,MOSSE,27.220308695520924
73,Fuse,21.321857837008988
73,CSRT,22.379406556873615
73,KCF,23.557577538012254
73,MIL,21.243759019940356
73,BOOSTING,23.02466362697043
73,MEDIANFLOW,17.715341750396274
73,MOSSE,28.325568623380498
74,Fuse,21.48705036372683
74,CSRT,22.749358965327644
74,KCF,23.496666430226508
74,MIL,21.80061161221553
74,BOOSTING,23.533238904437557
74,MEDIANFLOW,17.872684068737286
74,MOSSE,30.236842868703516
75,Fuse,21.38525069688034
75,CSRT,25.609414387352903
75,KCF,23.346362277214567
75,MIL,22.257464744262883
75,BOOSTING,24.099847127709076
75,MEDIANFLOW,17.93206132962443
75,MOSSE,32.32279625735894
76,Fuse,21.302399108837665
76,CSRT,29.674423811953428
76,KCF,23.235105548934566
76,MIL,23.51098113151031
76,BOOSTING,25.14968177743992
76,MEDIANFLOW,18.449696592297286
76,MOSSE,35.088570677754774
77,Fuse,21.23464754617454
77,CSRT,33.44455802576051
77,KCF,23.192615977880457
77,MIL,25.405178151768133
77,BOOSTING,26.094748464698743
77,MEDIANFLOW,19.30839935660866
77,MOSSE,38.113864493995706
78,Fuse,21.242422327246814
78,CSRT,37.07023781479652
78,KCF,23.166431410638054
78,MIL,27.47219537982616
78,BOOSTING,26.54587622030581
78,MEDIANFLOW,20.422991738462212
78,MOSSE,41.060313772408115
79,Fuse,21.433910049265393
79,CSRT,39.94840422344802
79,KCF,23.2653175349059
79,MIL,29.782335368469678
79,BOOSTING,26.62940104470996
79,MEDIANFLOW,21.783977292190393
79,MOSSE,44.116181838413894
80,Fuse,22.363440182362897
80,CSRT,41.70679549094436
80,KCF,24.082932843011204
80,MIL,33.04168710008242
80,BOOSTING,26.532533023478464
80,MEDIANFLOW,24.34230772144415
80,MOSSE,48.07363179617361
81,Fuse,23.426845139086307
81,CSRT,43.20399710505567
81,KCF,25.045081304738773
81,MIL,36.161224347931906
81,BOOSTING,26.5329983228432
81,MEDIANFLOW,26.88639764599152
81,MOSSE,51.80380436166308
82,Fuse,25.131940988139483
82,CSRT,44.04679877048627
82,KCF,26.584713426174208
82,MIL,39.771485820086596
82,BOOSTING,26.904785259866284
82,MEDIANFLOW,30.101384242810717
82,MOSSE,55.99634239346158
83,Fuse,26.42915057280502
83,CSRT,45.016795807364
83,KCF,27.64248800048836
83,MIL,42.66382989081478
83,BOOSTING,27.195500328091743
83,MEDIANFLOW,32.50141697315915
83,MOSSE,59.48008870522094
84,Fuse,28.42927240384046
84,CSRT,45.40121791577066
84,KCF,29.237767678527195
84,MIL,46.21013385165894
84,BOOSTING,27.94679819606827
84,MEDIANFLOW,35.73677214182729
84,MOSSE,63.46671197889304
85,Fuse,30.821126852617123
85,CSRT,45.49904164592563
85,KCF,31.055838682590263
85,MIL,49.957190976200394
85,BOOSTING,29.053279044813753
85,MEDIANFLOW,39.21865071751659
85,MOSSE,67.64983370267808
86,Fuse,32.91368020789511
86,CSRT,45.65324074810678
86,KCF,32.6218317702421
86,MIL,53.327118890817665
86,BOOSTING,29.96492202099211
86,MEDIANFLOW,42.292531584762116
86,MOSSE,71.42675695560735
87,Fuse,34.783257466775595
87,CSRT,45.88362254859372
87,KCF,33.980776651191796
87,MIL,56.32837973558589
87,BOOSTING,30.937253212973456
87,MEDIANFLOW,45.007777105740296
87,MOSSE,74.7924400652171
88,Fuse,36.546261279139706
88,CSRT,46.03723456390636
88,KCF,35.25811724214261
88,MIL,59.109686652694876
88,BOOSTING,31.932337172580567
88,MEDIANFLOW,47.50477558839431
88,MOSSE,77.94329543566134
89,Fuse,38.124940801411235
89,CSRT,46.17960107618466
89,KCF,36.40650125092129
89,MIL,61.642968419403324
89,BOOSTING,32.773295362061
89,MEDIANFLOW,49.715654893236746
89,MOSSE,80.87617421438502
90,Fuse,39.599228541714055
90,CSRT,46.20867622256407
90,KCF,37.50736191472546
90,MIL,63.90067842595025
90,BOOSTING,33.49889287985238
90,MEDIANFLOW,51.79163536688047
90,MOSSE,83.65569152947529
91,Fuse,41.42069426076147
91,CSRT,46.11092485847956
91,KCF,38.936542576686065
91,MIL,66.38466624939436
91,BOOSTING,34.6526239674009
91,MEDIANFLOW,54.15684892711434
91,MOSSE,86.62161593866792
92,Fuse,43.31517402799242
92,CSRT,45.938247470328704
92,KCF,40.41172511637829
92,MIL,68.96446022549259
92,BOOSTING,35.94485023010273
92,MEDIANFLOW,56.47675211458043
92,MOSSE,89.54995001889782
93,Fuse,44.45018727672776
93,CSRT,45.89998377601345
93,KCF,41.23221731462972
93,MIL,70.80224182049966
93,BOOSTING,36.44348583182553
93,MEDIANFLOW,57.98185361677574
93,MOSSE,91.72536482997214
94,Fuse,45.818980208734686
94,CSRT,45.72802894920081
94,KCF,42.24415250721254
94,MIL,72.75966204603091
94,BOOSTING,37.177808887617495
94,MEDIANFLOW,59.7258102815952
94,MOSSE,94.08853613261792
95,Fuse,47.12074472388285
95,CSRT,45.55205355780718
95,KCF,43.188540146663904
95,MIL,74.57714126996288
95,BOOSTING,37.89981310420057
95,MEDIANFLOW,61.436312182173296
95,MOSSE,96.29831038670062
96,Fuse,48.35915887836223
96,CSRT,45.38903995959386
96,KCF,44.042271166284515
96,MIL,76.33742242082627
96,BOOSTING,38.601319351417295
96,MEDIANFLOW,63.004815225290784
96,MOSSE,98.3378879485703
97,Fuse,49.57009055419427
97,CSRT,45.19492928031928
97,KCF,44.874769057446784
97,MIL,78.04878118778
97,BOOSTING,39.267918047117064
97,MEDIANFLOW,64.54111523328022
97,MOSSE,100.282916118879
98,Fuse,50.64243838577055
98,CSRT,44.989448819145416
98,KCF,45.60303020234909
98,MIL,79.60470520584252
98,BOOSTING,39.808886881542854
98,MEDIANFLOW,65.89877352157892
98,MOSSE,102.0557383853242
99,Fuse,51.65646135770432
99,CSRT,44.77476968114967
99,KCF,46.27807256141941
99,MIL,81.04264309608861
99,BOOSTING,40.316249825597616
99,MEDIANFLOW,67.16551586743847
99,MOSSE,103.71325855453584
100,Fuse,52.41957536253149
100,CSRT,44.59032439557903
100,KCF,46.721737896606626
100,MIL,82.2030208305228
100,BOOSTING,40.61860764635726
100,MEDIANFLOW,68.13482838247761
100,MOSSE,105.09180333742908
101,Fuse,53.066089020405194
101,CSRT,44.40577157329447
101,KCF,47.05899509772646
101,MIL,83.1792300621104
101,BOOSTING,40.868272367137195
101,MEDIANFLOW,68.95473384147702
101,MOSSE,106.33825054707155
102,Fuse,53.683810001812276
102,CSRT,44.242601268350974
102,KCF,47.369339967240826
102,MIL,84.11855941963671
102,BOOSTING,41.158349198405226
102,MEDIANFLOW,69.71611608591849
102,MOSSE,107.53057817531926
103,Fuse,54.248537732862864
103,CSRT,44.05470812174685
103,KCF,47.64300336073251
103,MIL,84.95468248968433
103,BOOSTING,41.42892430694731
103,MEDIANFLOW,70.40840681339125
103,MOSSE,108.6258575251626
104,Fuse,54.76764773198899
104,CSRT,43.87569019942809
104,KCF,47.85911865146743
104,MIL,85.74330461158053
104,BOOSTING,41.70200406284023
104,MEDIANFLOW,71.02533307309675
104,MOSSE,109.65599890219457
105,Fuse,55.06831092311193
105,CSRT,43.73914959789651
105,KCF,47.914034655632285
105,MIL,86.28474143076275
105,BOOSTING,41.792050340921456
105,MEDIANFLOW,71.40106613278236
105,MOSSE,110.41670641983383
106,Fuse,55.36151367386628
106,CSRT,43.58169897997677
106,KCF,47.97536361528375
106,MIL,86.81988014726262
106,BOOSTING,41.85980160791742
106,MEDIANFLOW,71.75632165161267
106,MOSSE,111.13795418223734
107,Fuse,55.491741127246435
107,CSRT,43.48392636195416
107,KCF,47.90799438429797
107,MIL,87.18509471658983
107,BOOSTING,41.773197148410844
107,MEDIANFLOW,71.91613170909571
107,MOSSE,111.68026451205012
108,Fuse,55.56490543136315
108,CSRT,43.431692651858555
108,KCF,47.81932740424624
108,MIL,87.45845671732464
108,BOOSTING,41.688666974711964
108,MEDIANFLOW,72.01471246822547
108,MOSSE,112.15291003517385
109,Fuse,55.64514190998005
109,CSRT,43.34827248314202
109,KCF,47.70868036131561
109,MIL,87.75197485475236
109,BOOSTING,41.58736696292627
109,MEDIANFLOW,72.11061764033497
109,MOSSE,112.64150696305998
110,Fuse,55.721475957505675
110,CSRT,43.276816921798705
110,KCF,47.58898729445408
110,MIL,88.05429324319489
110,BOOSTING,41.4614767471451
110,MEDIANFLOW,72.2085706125174
110,MOSSE,113.15062113423446
111,Fuse,55.82394199624387
111,CSRT,43.207865520726
111,KCF,47.47931880604138
111,MIL,88.36460587491223
111,BOOSTING,41.41870264230193
111,MEDIANFLOW,72.32219576312654
111,MOSSE,113.67894169860259
112,Fuse,56.026305452482475
112,CSRT,43.07803168854505
112,KCF,47.407105251413356
112,MIL,88.80659108123128
112,BOOSTING,41.430397971853886
112,MEDIANFLOW,72.54010385067467
112,MOSSE,114.32487476988742
113,Fuse,56.19819251635468
113,CSRT,42.96479587069542
113,KCF,47.31241816141616
113,MIL,89.2254683962282
113,BOOSTING,41.433417312302865
113,MEDIANFLOW,72.72674367303281
113,MOSSE,114.90056723479303
114,Fuse,56.62446851655748
114,CSRT,42.779312350917834
114,KCF,47.38381672002079
114,MIL,89.90202396522271
114,BOOSTING,41.689222880114066
114,MEDIANFLOW,73.1582588715826
114,MOSSE,115.7249362478339
115,Fuse,56.904411682799406
115,CSRT,42.60959500167652
115,KCF,47.34448225506326
115,MIL,90.39921040241066
115,BOOSTING,41.89879020556149
115,MEDIANFLOW,73.41655631218848
115,MOSSE,116.31556363972788
116,Fuse,57.13913144142411
116,CSRT,42.44252020518482
116,KCF,47.2743402689371
116,MIL,90.85496096319635
116,BOOSTING,42.07512613547628
116,MEDIANFLOW,73.62712902483952
116,MOSSE,116.82659368248734
117,Fuse,57.31735915948108
117,CSRT,42.28354650552323
117,KCF,47.16792935164776
117,MIL,91.18843407184146
117,BOOSTING,42.29126206981328
117,MEDIANFLOW,73.77348624490558
117,MOSSE,117.25125130335877
118,Fuse,57.44774754051713
118,CSRT,42.14480838667534
118,KCF,47.02797308093174
118,MIL,91.46749434093186
118,BOOSTING,42.54597118254026
118,MEDIANFLOW,73.77348624490558
118,MOSSE,117.61984769344232
119,Fuse,57.51963432892575
119,CSRT,41.98561261511694
119,KCF,46.853050416523935
119,MIL,91.70859647092342
119,BOOSTING,42.73825374688738
119,MEDIANFLOW,73.77348624490558
119,MOSSE,117.93306717512834
120,Fuse,57.546100814983674
120,CSRT,41.8478155872142
120,KCF,46.664443079649885
120,MIL,91.91641909459676
120,BOOSTING,42.88327420582027
120,MEDIANFLOW,73.77348624490558
120,MOSSE,118.20146689808678
121,Fuse,57.585503070950296
121,CSRT,41.73354196075579
121,KCF,46.4742128391261
121,MIL,92.1275398920289
121,BOOSTING,43.080176872249055
121,MEDIANFLOW,73.77348624490558
121,MOSSE,118.47134259555533
122,Fuse,57.69643012163307
122,CSRT,41.56863263943373
122,KCF,46.29342610795844
122,MIL,92.44985456860437
122,BOOSTING,43.31900951505994
122,MEDIANFLOW,73.77348624490558
122,MOSSE,118.82979561205704
123,Fuse,57.77793975714819
123,CSRT,41.40788455386011
123,KCF,46.110316528110936
123,MIL,92.73418480936824
123,BOOSTING,43.57150222853939
123,MEDIANFLOW,73.77348624490558
123,MOSSE,119.14053777759895
124,Fuse,57.80837309594519
124,CSRT,41.25985942777799
124,KCF,45.9256790913319
124,MIL,92.94036797861304
124,BOOSTING,43.76080438017565
124,MEDIANFLOW,73.77348624490558
124,MOSSE,119.37473769604689
125,Fuse,57.82678019686474
125,CSRT,41.09908661557968
125,KCF,45.74870975715538
125,MIL,93.13154206274116
125,BOOSTING,43.94630562149426
