Frame,Tracker,IoU
61,MOSSE,0.6476463978024722
61,Fused,0.7014492753623188
62,CSRT,0.5466171617161716
62,KCF,0.6919539176139836
62,MIL,0.6919539176139836
62,BOOSTING,0.6919539176139836
62,MEDIANFLOW,0.7710396039603961
62,MOSSE,0.6399247147394425
62,Fused,0.6788137147048038
63,CSRT,0.5045945747261633
63,KCF,0.6658384179960303
63,MIL,0.6658384179960303
63,BOOSTING,0.6658384179960303
63,MEDIANFLOW,0.7309145331434715
63,MOSSE,0.5878505323220374
63,Fused,0.6505917812247298
64,CSRT,0.5523049371661469
64,KCF,0.6669089917760916
64,MIL,0.6446161202594065
64,BOOSTING,0.6534613304488913
64,MEDIANFLOW,0.7216342894201574
64,MOSSE,0.6018438240564129
64,Fused,0.6401726308217947
65,CSRT,0.4819886243943543
65,KCF,0.6360087072537041
65,MIL,0.6360087072537041
65,BOOSTING,0.6360087072537041
65,MEDIANFLOW,0.7465206095077593
65,MOSSE,0.5955189160510957
65,Fused,0.6239309037286708
66,CSRT,0.5254847238542891
66,KCF,0.6608359337230255
66,MIL,0.6435955056179775
66,BOOSTING,0.6351088226385704
66,MEDIANFLOW,0.7438821231617647
66,MOSSE,0.6254004413753826
66,Fused,0.64170252354925
67,CSRT,0.4781409496313863
67,KCF,0.583685621487859
67,MIL,0.583685621487859
67,BOOSTING,0.583685621487859
67,MEDIANFLOW,0.7083956281899263
67,MOSSE,0.5332010909992562
67,Fused,0.583685621487859
68,CSRT,0.4754325259515571
68,KCF,0.5803793412789953
68,MIL,0.5803793412789953
68,BOOSTING,0.5731617084247589
68,MEDIANFLOW,0.6890652624616833
68,MOSSE,0.5449249383822541
68,Fused,0.5803793412789953
69,CSRT,0.43902958579881657
69,KCF,0.5359408284023669
69,MIL,0.5359408284023669
69,BOOSTING,0.5359408284023669
69,MEDIANFLOW,0.6617633136094675
69,MOSSE,0.4911158817886996
69,Fused,0.5380591715976332
70,CSRT,0.43376254910519424
70,KCF,0.5490930694990058
70,MIL,0.5490930694990058
70,BOOSTING,0.5490930694990058
70,MEDIANFLOW,0.7004704398855425
70,MOSSE,0.530209970004285
70,Fused,0.5512633978369466
71,CSRT,0.4182987430575855
71,KCF,0.5295176848874598
71,MIL,0.5295176848874598
71,BOOSTING,0.5295176848874598
71,MEDIANFLOW,0.7009178602747734
71,MOSSE,0.5250947353783042
71,Fused,0.5366851797719965
72,CSRT,0.45123152709359604
72,KCF,0.5508362221005899
72,MIL,0.5508362221005899
72,BOOSTING,0.5508362221005899
72,MEDIANFLOW,0.7673660524235237
72,MOSSE,0.5271941623912293
72,Fused,0.5657969956820531
73,CSRT,0.41222748183212216
73,KCF,0.5032224370513589
73,MIL,0.5032224370513589
73,BOOSTING,0.5032224370513589
73,MEDIANFLOW,0.7279015630196208
73,MOSSE,0.4383839665123359
73,Fused,0.5217681178745249
74,CSRT,0.41503607987917435
74,KCF,0.5066510040834592
74,MIL,0.4946781944706496
74,BOOSTING,0.4627131530357337
74,MEDIANFLOW,0.6708666419609296
74,MOSSE,0.4030118173438422
74,Fused,0.5147508305647841
75,CSRT,0.30235944183691005
75,KCF,0.42358740284156277
75,MIL,0.42358740284156277
75,BOOSTING,0.42358740284156277
75,MEDIANFLOW,0.6487981260805711
75,MOSSE,0.3782035690799845
75,Fused,0.4450347478791167
76,CSRT,0.31074581744477653
76,KCF,0.39202735457063714
76,MIL,0.39202735457063714
76,BOOSTING,0.39202735457063714
76,MEDIANFLOW,0.5900163666121113
76,MOSSE,0.3423710792131845
76,Fused,0.4118767313019391
77,CSRT,0.2950608446671439
77,KCF,0.36019247594050746
77,MIL,0.36019247594050746
77,BOOSTING,0.36019247594050746
77,MEDIANFLOW,0.5501710013521037
77,MOSSE,0.3079124861070934
77,Fused,0.37697446910045335
78,CSRT,0.3005867663238042
78,KCF,0.40014667420654554
78,MIL,0.40014667420654554
78,BOOSTING,0.40014667420654554
78,MEDIANFLOW,0.5768473756906077
78,MOSSE,0.31494814716956204
78,Fused,0.41717325227963525
79,CSRT,0.28316831683168314
79,KCF,0.3736551155115512
79,MIL,0.3736551155115512
79,BOOSTING,0.3736551155115512
79,MEDIANFLOW,0.535673839184598
79,MOSSE,0.297951582867784
79,Fused,0.3859240924092409
80,CSRT,0.2294139697613395
80,KCF,0.3143751648687298
80,MIL,0.3143751648687298
80,BOOSTING,0.3143751648687298
80,MEDIANFLOW,0.46294324901614686
80,MOSSE,0.24886039698908347
80,Fused,0.3229136296111181
81,CSRT,0.21052631578947367
81,KCF,0.2884926550217228
81,MIL,0.2884926550217228
81,BOOSTING,0.2884926550217228
81,MEDIANFLOW,0.4345950609295805
