Frame,Tracker,Rmse
101,BOOSTING,66.32739652218957
101,MEDIANFLOW,44.82353105423771
101,MOSSE,68.55502656017768
102,Fuse,34.250504921513794
102,CSRT,56.6958329661727
102,KCF,37.74313917065518
102,MIL,41.81001877424731
102,BOOSTING,66.72447331980841
102,MEDIANFLOW,44.678029452847106
102,MOSSE,68.51232111328514
103,Fuse,34.15378118496939
103,CSRT,56.55774788792289
103,KCF,37.64449286598579
103,MIL,42.26621218311019
103,BOOSTING,67.04827480141569
103,MEDIANFLOW,44.566079215774266
103,MOSSE,68.45801633117921
104,Fuse,34.04590738288245
104,CSRT,56.41293333641717
104,KCF,37.52513720601295
104,MIL,42.65018282772179
104,BOOSTING,67.26415588310513
104,MEDIANFLOW,44.44653918316728
104,MOSSE,68.40181343216041
105,Fuse,33.94404385466686
105,CSRT,56.26512375302658
105,KCF,37.4481693092651
105,MIL,43.11645047875338
105,BOOSTING,67.402900111169
105,MEDIANFLOW,44.335571014061124
105,MOSSE,68.32473929697794
106,Fuse,33.9099963206617
106,CSRT,56.207559274764535
106,KCF,37.575447911026764
106,MIL,44.02569343284658
106,BOOSTING,67.49807889270336
106,MEDIANFLOW,44.280214246742005
106,MOSSE,68.20847483710482
107,Fuse,33.834291174180954
107,CSRT,56.34196186384236
107,KCF,37.74192403930514
107,MIL,45.00164606042926
107,BOOSTING,67.60095331346214
107,MEDIANFLOW,44.280214246742005
107,MOSSE,68.29240763933038
108,Fuse,33.790368314442624
108,CSRT,56.905039198989506
108,KCF,38.14115446012879
108,MIL,46.4900107648668
108,BOOSTING,67.98927330398281
108,MEDIANFLOW,44.280214246742005
108,MOSSE,68.30556701643647
109,Fuse,33.81782746637422
109,CSRT,57.80146270561923
109,KCF,39.0255139715128
109,MIL,48.68946124536229
109,BOOSTING,68.71938987981882
109,MEDIANFLOW,44.280214246742005
109,MOSSE,68.38683802739102
110,Fuse,34.14819320402031
110,CSRT,58.957382684214984
110,KCF,40.821720248376316
110,MIL,51.22332309435643
110,BOOSTING,68.58597550546348
110,MEDIANFLOW,44.280214246742005
110,MOSSE,68.65448343144165
111,Fuse,34.465173933780086
111,CSRT,60.29644031189332
111,KCF,40.821720248376316
111,MIL,53.981643705456555
111,BOOSTING,68.36195683899886
111,MEDIANFLOW,44.280214246742005
111,MOSSE,69.2483226416297
112,Fuse,34.701380962549095
112,CSRT,61.30714780253128
112,KCF,41.30254229463363
112,MIL,56.60888951111315
112,BOOSTING,68.14332890559635
112,MEDIANFLOW,44.303724448402754
112,MOSSE,70.33497953219573
113,Fuse,34.65038416535981
113,CSRT,61.98641616897757
113,KCF,41.63613295645463
113,MIL,58.849644873647165
113,BOOSTING,68.05686476840718
113,MEDIANFLOW,44.10720513197878
113,MOSSE,72.02391578111013
114,Fuse,34.52560486514824
114,CSRT,62.37788069500277
114,KCF,41.729464581824125
114,MIL,60.9084130692033
114,BOOSTING,68.03087534347915
114,MEDIANFLOW,43.960543806517066
114,MOSSE,74.10586278481999
115,Fuse,34.492627898006624
115,CSRT,62.633994295265175
115,KCF,41.73833364636424
115,MIL,63.132045526925495
115,BOOSTING,69.12706940220981
115,MEDIANFLOW,43.99845540095587
115,MOSSE,76.37098449494594
116,Fuse,34.55393405929865
116,CSRT,62.6972102325149
116,KCF,41.58071837223206
116,MIL,64.9001863482239
116,BOOSTING,70.8705935183347
116,MEDIANFLOW,44.35206612132934
116,MOSSE,79.16063040050531
117,Fuse,34.88176154003111
117,CSRT,62.61159528718925
117,KCF,41.44152506846243
117,MIL,66.48722318955446
117,BOOSTING,73.18545053145144
117,MEDIANFLOW,45.167202597417855
117,MOSSE,82.48706608571172
118,Fuse,35.30622341407681
118,CSRT,62.47675197875707
118,KCF,41.464359436126294
118,MIL,68.77334592153923
118,BOOSTING,74.67273134634013
118,MEDIANFLOW,46.539494284982155
118,MOSSE,86.43878595175987
119,Fuse,35.71857593279254
119,CSRT,62.281283973063154
119,KCF,41.79672011014515
119,MIL,71.26967564586404
119,BOOSTING,76.0975251459161
119,MEDIANFLOW,46.539494284982155
119,MOSSE,91.00549433962765
120,Fuse,36.00045913389494
120,CSRT,62.16560128777871
120,KCF,42.53483119052878
120,MIL,74.37097096524994
120,BOOSTING,76.01457015620792
120,MEDIANFLOW,47.062595024788955
120,MOSSE,96.1502447486089
121,Fuse,36.37915093773932
121,CSRT,62.339433090402636
121,KCF,43.724788654230714
121,MIL,77.60355323958971
121,BOOSTING,75.85609758604517
121,MEDIANFLOW,48.269881722265296
121,MOSSE,101.77908802215065
