Frame,Tracker,IoU
94,MEDIANFLOW,0.5507066492370125
94,MOSSE,0.4753542049040709
94,Fused,0.4544298170326454
95,CSRT,0.34621019981492274
95,KCF,0.44910803029783736
95,MIL,0.4315161019513255
95,BOOSTING,0.43915155773383147
95,MEDIANFLOW,0.5297837337628954
95,MOSSE,0.4626932172601707
95,Fused,0.44232614730781095
96,CSRT,0.35466754443712967
96,KCF,0.4600789993416722
96,MIL,0.41132115774858485
96,BOOSTING,0.44987930656133424
96,MEDIANFLOW,0.5427254772876893
96,MOSSE,0.4739960500329164
96,Fused,0.4531314461268378
97,CSRT,0.3332832360013741
97,KCF,0.45014170388182756
97,MIL,0.42744355302079123
97,BOOSTING,0.4401623153555479
97,MEDIANFLOW,0.5267262109240811
97,MOSSE,0.46375815870834763
97,Fused,0.4394366197183099
98,CSRT,0.3206780865498236
98,KCF,0.4331168348248593
98,MIL,0.4235148780749812
98,BOOSTING,0.4235148780749812
98,MEDIANFLOW,0.5056934149747556
98,MOSSE,0.4462182999082773
98,Fused,0.42281662906864326
99,CSRT,0.3588187235251805
99,KCF,0.4654639587237028
99,MIL,0.4134714087313568
99,BOOSTING,0.45514488442103956
99,MEDIANFLOW,0.5434608860905628
99,MOSSE,0.47954390046799933
99,Fused,0.45548678146118804
100,CSRT,0.3244548655582634
100,KCF,0.42088674934856884
100,MIL,0.4115559267185135
100,BOOSTING,0.4115559267185135
100,MEDIANFLOW,0.4874351078223932
100,MOSSE,0.4336182633588552
100,Fused,0.4118650804803527
101,CSRT,0.3074344888456037
101,KCF,0.3988077122074444
101,MIL,0.3899663694189975
101,BOOSTING,0.3899663694189975
101,MEDIANFLOW,0.45811014395714766
101,MOSSE,0.4108713516145722
101,Fused,0.3902593054752412
102,CSRT,0.30157859381997315
102,KCF,0.3912113748320645
102,MIL,0.38253843857292136
102,BOOSTING,0.38253843857292136
102,MEDIANFLOW,0.44670846394984326
102,MOSSE,0.40304523063143755
102,Fused,0.38282579489476043
103,CSRT,0.32142639066984185
103,KCF,0.4000618245099835
103,MIL,0.3911926787567931
103,BOOSTING,0.3911926787567931
103,MEDIANFLOW,0.46056970141051473
103,MOSSE,0.41216339989008977
103,Fused,0.3940205776393723
104,CSRT,0.3213039958790198
104,KCF,0.3857127088085952
104,MIL,0.3771616748840974
104,BOOSTING,0.3771616748840974
104,MEDIANFLOW,0.4430679225844433
104,MOSSE,0.3973802340128045
104,Fused,0.3823386562660976
105,CSRT,0.30751255987849047
105,KCF,0.382744041359972
105,MIL,0.3742588211239631
105,BOOSTING,0.3742588211239631
105,MEDIANFLOW,0.44063266736768314
105,MOSSE,0.3943217665615142
105,Fused,0.3769643065778712
106,CSRT,0.3218329314752332
106,KCF,0.40056782358493087
106,MIL,0.3916874601166981
106,BOOSTING,0.3916874601166981
106,MEDIANFLOW,0.4676902266326839
106,MOSSE,0.4126847050641763
106,Fused,0.3954627609371
107,CSRT,0.28903126619332126
107,KCF,0.35974138729791594
107,MIL,0.351766122971438
107,BOOSTING,0.351766122971438
107,MOSSE,0.3706232991650681
107,Fused,0.3427338959028967
108,CSRT,0.2832296465682483
108,KCF,0.35252042909506676
108,MIL,0.33582877339266265
108,BOOSTING,0.3447052493526583
108,MOSSE,0.36318391229781083
108,Fused,0.3358543228974005
109,CSRT,0.28194210117565144
109,KCF,0.35091789186149275
109,MIL,0.2928944985612415
109,BOOSTING,0.34313823946868055
109,MOSSE,0.3615328994938539
109,Fused,0.33432754880694143
110,CSRT,0.2870481686302797
110,KCF,0.31435086414436986
110,MIL,0.27520015280054755
110,BOOSTING,0.34388419216317767
110,MOSSE,0.36231884057971014
110,Fused,0.3380703166935051
111,CSRT,0.2637278828553996
111,MIL,0.25818553056622173
111,BOOSTING,0.33028199873693437
111,MOSSE,0.34798747245099176
111,Fused,0.32180141514905464
112,CSRT,0.26562029474836885
112,KCF,0.3037915773144135
112,MIL,0.2606513433481539
112,BOOSTING,0.3117975392009247
112,MEDIANFLOW,0.3112834785782726
112,MOSSE,0.3285121138841995
112,Fused,0.3045307295706529
113,CSRT,0.2512985168083105
113,KCF,0.275489684963134
113,MIL,0.2757959424424905
113,BOOSTING,0.2827497938095987
113,MEDIANFLOW,0.28731494583881567
113,MOSSE,0.2979072019066061
113,Fused,0.27864253618331225
114,CSRT,0.2333100888899576
114,KCF,0.26683819462812897
114,MIL,0.2738703066930638
114,BOOSTING,0.2738703066930638
114,MEDIANFLOW,0.28501160886281235
114,MOSSE,0.2885517108711857
114,Fused,0.26924012044362156
115,CSRT,0.26207683073229293
115,KCF,0.2997388955582233
115,MIL,0.3076380552220888
115,BOOSTING,0.3076380552220888
115,MEDIANFLOW,0.32574129651860745
115,MOSSE,0.3241296518607443
115,Fused,0.30316926770708286
116,CSRT,0.2475625
116,KCF,0.2713940217391304
116,MIL,0.2776886166078746
116,BOOSTING,0.2785461956521739
116,MEDIANFLOW,0.306375
116,MOSSE,0.2890995260663507
116,Fused,0.27808695652173915
117,CSRT,0.2625416421712718
117,KCF,0.28781512605042014
117,MIL,0.27721739822244446
117,BOOSTING,0.29540005302532535
117,MEDIANFLOW,0.335235328699381
117,MOSSE,0.263885956822702
117,Fused,0.29753547509538797
118,CSRT,0.2767136851824853
118,KCF,0.30335143606939785
118,MIL,0.23797330427676383
